"","Año","Semana_Epidemiologica","Casos_Barranquilla","Casos_Cartagena","Casos_SantaMarta","HR_Barranquilla","HR_Cartagena","HR_SantaMarta","TM_Barranquilla","TM_Cartagena","TM_SantaMarta","PT_Barranquilla","PT_Cartagena","PT_SantaMarta","BAQ_max_temperature","BAQ_min_temperature","BAQ_avg_temperature","BAQ_avg_specific_humidity","BAQ_avg_relative_humidity","BAQ_total_precipitation","CTG_max_temperature","CTG_min_temperature","CTG_avg_temperature","CTG_avg_specific_humidity","CTG_avg_relative_humidity","CTG_total_precipitation","SMR_max_temperature","SMR_min_temperature","SMR_avg_temperature","SMR_avg_specific_humidity","SMR_avg_relative_humidity","SMR_total_precipitation"
"185",2012,4,38,4,7,87.6190476190476,NA,70.0476190476191,26.6035714285714,26.1785714285714,26.9714285714286,0,0,0,28.65,24.33,25.9057142857143,16.2357142857143,78.2814285714286,0,31.71,23.48,26.7328571428571,15.8785714285714,73.8385714285714,0.16,21.54,16.52,18.4771428571429,12.9214285714286,83.6728571428571,4.22
"186",2012,5,41,5,6,88.3,NA,65,26.2488095238095,26.1928571428571,27.5464285714286,0,0,0,28.41,24.39,26.0014285714286,15.5028571428571,74.1557142857143,1.42,32.89,24.4,27.3071428571429,15.1014285714286,67.7442857142857,1.95,22.35,15.12,18.8614285714286,12.3257142857143,78.1857142857143,1.78
"187",2012,6,32,3,11,NA,NA,68.2222222222222,26.5035714285714,26.6857142857143,27.7142857142857,0,0,0,29.38,24.36,26.0871428571429,16.76,79.8228571428571,1.96,32.49,24.26,27.2157142857143,16.6985714285714,74.93,4.11,21.92,16.47,19.1785714285714,13.5785714285714,84.0442857142857,5.27
"188",2012,7,17,8,5,NA,NA,70.95,26.452380952381,26.1714285714286,26.3642857142857,0,0,0,28.9,23.61,25.6257142857143,15.8385714285714,77.8828571428571,0,32.25,23.35,26.7471428571429,15.3828571428571,71.9085714285714,0,22.05,14.03,18.4228571428571,12.2085714285714,79.2385714285714,0.36
"189",2012,8,21,3,6,NA,NA,67.1578947368421,26.3857142857143,26.3428571428571,27.5107142857143,0,0,0,29.08,24.24,26.0457142857143,15.8928571428571,76.1042857142857,0.13,33.59,23.96,27.3785714285714,15.2914285714286,69.0171428571429,1.53,22.7,14.12,18.9142857142857,12.2585714285714,77.0714285714286,2.56
"190",2012,9,13,1,3,82.7142857142857,NA,64.0476190476191,26.3571428571429,26.5142857142857,28.1785714285714,0,0,0,30.05,24.67,26.4614285714286,15.87,73.9814285714286,2.36,34.52,24.5,27.8871428571429,15.2271428571429,66.4771428571429,2.25,23.34,16.03,19.2014285714286,12.5442857142857,77.6428571428571,7.47
"191",2012,10,12,1,0,85.4761904761905,NA,65.7142857142857,26.2,27.0642857142857,28.775,0,0,0,29.68,24.45,26.6314285714286,16.0285714285714,73.9085714285714,4.31,33.5,24.38,28.0542857142857,15.7042857142857,67.4714285714286,2.97,22.53,15.24,19.2614285714286,12.7842857142857,78.79,13.82
"192",2012,11,14,3,1,90.4285714285714,NA,69.3809523809524,25.7071428571429,26.8214285714286,28.6285714285714,0,0,0,29.08,24.33,26.3085714285714,16.3928571428571,77.0314285714286,11.65,33.56,24.42,27.8214285714286,16.0357142857143,69.9342857142857,7.45,22.71,16.13,19.2457142857143,13.3885714285714,82.6928571428571,13.93
"193",2012,12,12,5,1,86.2,NA,73.6666666666667,26.0071428571429,26.7357142857143,27.7178571428571,0,0,0,28.87,24.58,26.0271428571429,16.72,79.9657142857143,10.29,32.19,24.12,27.0314285714286,16.5942857142857,75.35,10.24,21.25,16.26,18.6042857142857,13.46,86.27,21.28
"194",2012,13,7,1,0,87.6,NA,73.8571428571429,26.7678571428571,27.8428571428571,28.8571428571429,0,0,0,30.91,24.59,26.8514285714286,17.7771428571429,81.0728571428571,3.5,33.28,24.68,27.5557142857143,17.6657142857143,77.6714285714286,1.05,23.05,15.45,19.5642857142857,14.2,85.6414285714286,19.39
"195",2012,14,7,1,5,86.1428571428571,NA,74,27.2285714285714,28.3,28.4428571428571,3.6,0,0,30.17,24.58,26.59,18.7128571428571,86.3285714285714,36.13,31.08,24.15,26.8485714285714,18.6114285714286,84.5742857142857,22.39,22.89,15.98,19.5,14.3328571428571,86.4885714285714,49.95
"196",2012,15,10,1,3,84.0476190476191,NA,73.2631578947368,27.4857142857143,27.85,28.2428571428571,9,0,22.2,28.93,24.27,26.0928571428571,17.5928571428571,83.7471428571428,12.48,30.2,24.17,26.4171428571429,17.49,81.8114285714286,23.94,21.59,16.7,18.7642857142857,13.7885714285714,87.6457142857143,29.63
"197",2012,16,7,2,2,86.2857142857143,NA,73.15,27.3,28.3142857142857,28.8678571428571,0,0,0,29.48,24.44,26.5471428571429,18.1828571428571,84.11,16.29,31.31,24.22,26.6757142857143,18.1857142857143,83.6414285714286,14.23,22.13,17.08,19.21,14.2857142857143,88.0642857142857,23.6
"198",2012,17,9,1,1,84.2857142857143,NA,76.7,27.7857142857143,28.6214285714286,28.2928571428571,4,49.8,12.6,29.81,24.8,26.9242857142857,18.89,85.4385714285714,54.72,30.32,24.09,26.86,18.7571428571429,85.19,51.4,22.31,16.23,19.5842857142857,14.4371428571429,86.9842857142857,60.87
"199",2012,18,10,0,4,86.2272727272727,NA,77.3333333333333,28.0472222222222,28.7214285714286,28.55,67.3,0.7,28.5,29.72,24.5,26.9357142857143,19.0957142857143,86.19,74.56,30.06,24.19,26.7028571428571,19.0885714285714,87.3742857142857,50.27,22.88,17.34,19.7671428571429,14.7214285714286,87.4914285714286,75.49
"200",2012,19,9,0,2,86,NA,76.5,28.2571428571429,29.0071428571429,28.6214285714286,41.9,30.9,52.3,29.68,24.29,26.6914285714286,18.7257142857143,85.7914285714286,27.27,29.97,23.86,26.4885714285714,18.64,86.4457142857143,23.47,23.14,16.64,19.4142857142857,14.4428571428571,87.7171428571429,72.48
"201",2012,20,9,0,5,86.35,NA,73.9047619047619,28.3761904761905,29.3357142857143,29.6071428571429,9,102.8,8.4,30,25.03,27.38,19.4642857142857,85.54,7.38,30.51,24.63,27.1128571428571,19.34,86.3228571428571,12.91,23.08,17.22,20.2157142857143,14.7985714285714,85.5042857142857,10.35
"202",2012,21,10,1,6,81.2777777777778,NA,74.5789473684211,28.1380952380952,29.2214285714286,29.0892857142857,50.8,0.5,4,30.88,24.46,27.4357142857143,19.2885714285714,84.6942857142857,32.13,30.8,24.2,27.0971428571429,19.3471428571429,86.5514285714286,48.15,23.26,16.45,20.01,14.7,86.1842857142857,52.08
"203",2012,22,14,1,4,81.9523809523809,NA,74.1428571428571,28.5142857142857,29.9642857142857,29.8571428571429,28.3,14.8,2.5,30.71,25.88,28.0042857142857,20.2728571428571,85.9128571428571,16.17,30.92,25.2,27.5314285714286,20.0842857142857,87.4714285714286,24.62,23.76,16.94,20.4585714285714,14.9614285714286,84.9557142857143,21.48
"204",2012,23,15,1,0,83.7142857142857,NA,70.0952380952381,28.5666666666667,29.7214285714286,30.5428571428571,0,2.5,0.3,30.6,26.2,28.3814285714286,20.0671428571429,83.1685714285714,6.37,32.11,25.31,28.1042857142857,20.2214285714286,85.2942857142857,13.62,23.86,17.34,20.7871428571429,15.0928571428571,84.1342857142857,7.56
"205",2012,24,16,1,6,84.6190476190476,NA,76.7142857142857,28,28.75,28.5071428571429,3.5,13.5,6.6,29.85,25.03,27.1371428571429,19.49,86.9128571428571,55.43,31.17,24.34,26.6985714285714,19.4228571428571,88.8185714285714,74.01,22.89,17.8,20.0185714285714,14.8428571428571,86.8685714285714,53.89
"206",2012,25,10,1,4,82.5238095238095,NA,73.5238095238095,28.8047619047619,29.7,29.5928571428571,3.6,0.2,12.5,31.01,24.31,27.7114285714286,19.2014285714286,83.0085714285714,22.9,31.15,24.31,27.3857142857143,19.3057142857143,85.0842857142857,22.43,23.48,16.52,20.1385714285714,14.6985714285714,85.3671428571429,25.08
"207",2012,26,12,0,2,85.25,NA,73.3333333333333,28.5380952380952,29.1857142857143,28.7928571428571,22.7,3.3,16.6,29.93,24.77,27.4671428571429,18.9657142857143,83.1342857142857,34.36,30.63,24.56,26.9085714285714,19.1257142857143,86.6271428571429,52.7,22.49,15.48,19.8057142857143,14.24,84.5614285714286,28.55
"208",2012,27,19,2,4,NA,NA,72.7142857142857,NA,28.2428571428571,29.375,0,6.7,0,29.79,25.86,27.4857142857143,19.2442857142857,84.0185714285714,22.17,30.66,24.69,26.9885714285714,19.4614285714286,87.4828571428571,36.74,23.08,17.94,20.0642857142857,14.4614285714286,84.4757142857143,26.93
"209",2012,28,18,4,5,NA,NA,69.6666666666667,NA,28.8285714285714,30.0464285714286,0,0.5,0.2,29.84,25.67,27.4585714285714,19.3385714285714,84.5328571428571,19.81,30.8,24.95,27.0971428571429,19.5714285714286,87.3885714285714,40.99,23.08,17.9,20.1957142857143,14.7342857142857,85.3342857142857,25.62
"210",2012,29,13,4,6,NA,NA,71.4285714285714,NA,29.3071428571429,30.2928571428571,0,0.3,0.6,30.02,25.88,27.7571428571429,19.58,84.1628571428571,6.2,31.01,25.05,27.51,19.9042857142857,86.8357142857143,16.34,23.15,17.18,20.4985714285714,14.8842857142857,84.6242857142857,17.49
"211",2012,30,11,4,6,NA,NA,66.4285714285714,NA,29.3714285714286,30.675,0,0,2,30.13,25.65,27.9314285714286,18.9985714285714,80.89,9.7,31.48,25.27,27.8285714285714,19.5942857142857,83.9928571428571,14.51,23.31,17.19,20.6,14.7328571428571,83.3128571428571,20.93
"212",2012,31,18,2,8,NA,NA,77.3333333333333,NA,28.6714285714286,28.9821428571429,0,44.9,1.4,29.6,24.66,27.1071428571429,19.1885714285714,85.8342857142857,24.03,30.72,24.19,26.8157142857143,19.2242857142857,87.4442857142857,55.34,22.93,16.68,20.1014285714286,14.7985714285714,86.26,16.13
"213",2012,32,13,4,3,NA,NA,NA,NA,28.8,28.2,50.9,19.4,23.1,30.58,25.24,27.3728571428571,19.3642857142857,85.2871428571429,65.2,30.34,24.32,26.8842857142857,19.4585714285714,88.0457142857143,90.6,23.12,17.42,19.9385714285714,14.7714285714286,86.9571428571429,54.26
"214",2012,33,13,3,2,NA,NA,NA,NA,28.4285714285714,28.6642857142857,24.5,85.1,23.5,29.79,24.77,27.1728571428571,19.2285714285714,85.6828571428571,72.06,29.98,24.31,26.55,19.2685714285714,88.9557142857143,88.2,22.82,17.44,19.9385714285714,14.6371428571429,86.1728571428571,58.27
"215",2012,34,4,7,3,NA,NA,NA,NA,28.2142857142857,28.7142857142857,1.4,17,19.2,29.75,24.75,27.0228571428571,19.0328571428571,85.5671428571429,26.19,29.58,24.14,26.47,19.03,88.2828571428571,56.57,22.57,16.61,19.8414285714286,14.3814285714286,85.2942857142857,38.43
"216",2012,35,9,6,1,NA,NA,NA,NA,28.9357142857143,29.0428571428571,5.5,28.8,7.2,30.95,25.53,27.8671428571429,19.7228571428571,84.35,38.01,30.85,24.15,27.1342857142857,19.7257142857143,88.0228571428571,40.05,23.29,17.19,20.3857142857143,14.5,82.98,58.03
"217",2012,36,11,4,2,NA,NA,NA,NA,29.1714285714286,28.825,58.3,16,9.1,30.63,25.18,27.6885714285714,19.6385714285714,84.9728571428571,42.5,30.71,24.66,27.1642857142857,19.5357142857143,87.1285714285714,47.66,23.89,16.55,20.0528571428571,14.5271428571429,84.7414285714286,55.5
"218",2012,37,17,4,9,NA,NA,NA,NA,29.3,29.7607142857143,1.8,12.7,0,30.95,25.82,27.9642857142857,19.8285714285714,84.2585714285714,32.23,31.11,24.72,27.4271428571429,19.8557142857143,87.0357142857143,45.93,23.64,16.29,20.3828571428571,14.96,85.45,50.03
"219",2012,38,14,1,3,NA,NA,NA,NA,29.0714285714286,29,13.1,71.8,1.6,30.58,24.39,27.6385714285714,19.3357142857143,83.8142857142857,36.8,30.98,24.43,27.11,19.4242857142857,86.8085714285714,67.52,23.37,16.96,20.1428571428571,14.5728571428571,84.5,39.71
"220",2012,39,24,7,3,NA,NA,NA,NA,28.7428571428571,28.9785714285714,66.9,58.5,3.3,30.09,24.85,27.0357142857143,19.2071428571429,86.2257142857143,35.39,29.9,24.25,26.49,19.09,88.48,49.68,23.02,16.5,19.7671428571429,14.21,84.4714285714286,36.1
"221",2012,40,16,5,5,NA,NA,76,NA,28.9,28.7428571428571,14.4,45,14.8,29.97,24.31,27.3157142857143,19.4857142857143,85.9871428571429,47.24,30.15,23.99,26.6242857142857,19.3314285714286,88.7557142857143,69.34,23.86,16.29,20.1,14.6571428571429,85.3714285714286,64.89
"222",2012,41,8,5,4,NA,NA,75,NA,28.4857142857143,29.05,23.1,33.7,2.5,29.7,24.51,26.7742857142857,18.9757142857143,86.5557142857143,46.93,29.7,24.06,26.3528571428571,18.9157142857143,88.3585714285714,50.76,22.71,16.95,19.6414285714286,14.2728571428571,85.5757142857143,73.69
"223",2012,42,26,6,4,NA,NA,77.8,NA,27.9,27.4071428571429,78.6,199.2,95.3,28.77,23.94,25.6285714285714,18.1228571428571,88.4714285714286,102.12,28.65,23.75,25.4271428571429,18.1657142857143,89.6814285714286,63.83,21.54,17.1,19,14.2557142857143,89.0757142857143,65.8
"224",2012,43,20,8,6,NA,NA,71.8571428571429,NA,28.3285714285714,28.5607142857143,3.2,4.6,6.3,29.36,24.22,26.2814285714286,18.23,85.51,63.04,29.29,23.74,26.06,18.09,85.92,51.07,22.3,16.98,19.23,14.0585714285714,86.6228571428571,64.55
"225",2012,44,15,5,8,NA,NA,78.15,NA,28.3785714285714,28.1142857142857,5.7,15.8,9.9,29.75,24.74,26.8585714285714,18.8428571428571,85.4528571428571,33,29.57,24.22,26.2985714285714,18.76,87.9214285714286,78,22.3,16.77,19.5214285714286,14.2914285714286,86.3257142857143,60.15
"226",2012,45,35,16,17,NA,NA,73.2,NA,28.8714285714286,29.1285714285714,2,2.7,0,29.73,24.93,27.4242857142857,19.06,83.54,19.6,30.78,24.49,27.0942857142857,18.9957142857143,84.9828571428571,15.49,22.95,16.77,19.8414285714286,14.3771428571429,84.8728571428571,27.99
"227",2012,46,13,4,11,NA,NA,75.75,NA,28.35,28.5178571428571,29.1,57.5,1,29.62,24.24,26.81,18.6228571428571,84.75,32.99,30.22,23.94,26.4842857142857,18.7214285714286,86.8457142857143,19.55,22.88,16.67,19.3771428571429,14.1428571428571,86.16,17.69
"228",2012,47,25,9,15,NA,NA,77.2857142857143,NA,28.45,28.375,1,28.7,3.6,29.51,24.31,26.7842857142857,18.8685714285714,85.9514285714286,32.32,30.01,23.86,26.4185714285714,18.9071428571429,88.0042857142857,39.34,22.6,16.87,19.4085714285714,14.4571428571429,87.86,36.89
"229",2012,48,22,9,13,NA,NA,71.5238095238095,NA,28.6,28.7785714285714,0,7.8,0,29.65,25.25,27.5614285714286,18.6885714285714,81.35,4.38,30.27,24.47,27.1357142857143,18.9271428571429,84.5057142857143,6.7,22.93,17.4,20.0971428571429,14.3028571428571,83.58,13.54
"230",2012,49,24,12,8,NA,NA,70.9523809523809,NA,28.3928571428571,28.1535714285714,0,0,0,29.52,24.94,26.7428571428571,17.4285714285714,79.6942857142857,7.02,30.54,24.18,26.6171428571429,17.6457142857143,81.3971428571429,0.42,22.42,15,18.92,12.9514285714286,81.2557142857143,2.98
"231",2012,50,52,8,15,NA,NA,73.55,NA,27.9083333333333,29.0107142857143,0,10.8,0,29.7,24.67,27.5285714285714,18.6771428571429,81.34,4.69,31.16,23.84,27.12,19.1271428571429,85.3885714285714,6.13,23.08,16.21,19.93,14.2242857142857,83.7671428571429,9.08
"232",2012,51,43,7,23,NA,NA,69.2857142857143,NA,27.9285714285714,28.2571428571429,0,0,0,29.27,24.79,27.0714285714286,17.7385714285714,79.4771428571429,2.86,29.88,24.06,26.6585714285714,18.2485714285714,83.7885714285714,3.16,21.63,14.71,19.1771428571429,13.59,83.8885714285714,6.36
"233",2012,52,50,7,13,NA,NA,73.55,NA,27.9857142857143,28.6535714285714,0,2,0,29.63,25.66,27.3842857142857,18.2814285714286,80.4171428571429,3.83,31.25,24.76,27.1271428571429,18.6614285714286,83.3957142857143,4.08,23,17.23,19.7971428571429,13.8271428571429,81.96,19.65
"234",2013,1,43,20,20,84.5,NA,70.1578947368421,27.2,27.4428571428571,28.5214285714286,0,0,0,29.82,25.82,27.4014285714286,17.2257142857143,75.8585714285714,2.54,32.1,24.8,27.5585714285714,17.3785714285714,76.25,3.27,22.9,15.56,19.6214285714286,13.2628571428571,79.6542857142857,10.11
"235",2013,2,67,28,22,85.5238095238095,NA,67.0476190476191,26.5761904761905,26.8357142857143,28.3357142857143,0,0,0,29.69,24.55,27.0342857142857,16.4371428571429,73.9328571428571,0,32.25,24.31,27.7314285714286,16.2142857142857,70.6942857142857,0,23.52,14.9,19.8971428571429,12.5928571428571,74.1214285714286,0.46
"236",2013,3,62,24,27,86.8095238095238,NA,71.9047619047619,26.047619047619,25.9928571428571,27.05,0,0,0,28.97,24.37,25.8928571428571,16.1585714285714,78.0457142857143,0.25,32.48,23.99,26.9642857142857,15.81,72.63,0,22.06,14.63,18.6557142857143,13.0228571428571,83.2342857142857,0.3
"237",2013,4,80,32,21,87.3809523809524,NA,70.7619047619048,25.8666666666667,26.0714285714286,27.45,0,0,0,28.81,24.39,26.0357142857143,16.52,78.9757142857143,0,32.56,24.4,27.0628571428571,16.2128571428571,73.6014285714286,1.16,22.81,16.16,19.3885714285714,13.6071428571429,83.3385714285714,0.74
"238",2013,5,57,35,37,86.8095238095238,NA,70.6190476190476,26.1952380952381,26.5142857142857,27.7785714285714,0,0,0,29.44,24.93,26.4671428571429,16.6228571428571,77.38,0,33.29,24.73,27.5857142857143,16.1885714285714,71.4528571428571,0,23.25,16.32,19.7771428571429,13.3885714285714,80.2114285714286,1.29
"239",2013,6,63,41,24,87.6,NA,71.2857142857143,26.3809523809524,26.95,27.6857142857143,0,0,0,28.81,24.67,26.1714285714286,16.8142857142857,79.67,19.55,31.81,24.55,26.9214285714286,16.6157142857143,75.77,22.34,22.04,16.55,19.0871428571429,13.4814285714286,84.1628571428571,14.4
"240",2013,7,66,24,34,86.6666666666667,NA,67.3333333333333,26.4428571428571,26.9416666666667,28.2785714285714,0,0,0,30.22,24.59,26.6814285714286,16.3514285714286,75.5085714285714,0,33.18,23.89,27.5085714285714,15.8928571428571,70.9557142857143,0.1,22.25,14.78,19.1028571428571,12.5485714285714,78.2485714285714,3.07
"241",2013,8,75,29,23,NA,NA,66.2380952380952,26.4761904761905,27.1142857142857,28.8928571428571,0,0,0,29.98,25.22,27.0585714285714,16.8971428571429,76.0085714285714,0,34.19,25.32,28.2314285714286,16.3014285714286,69.61,0,23.4,16.59,19.8414285714286,13.4057142857143,79.8985714285714,1.21
"242",2013,9,70,30,20,NA,NA,71.0714285714286,26.8619047619048,27.7142857142857,28.925,0,0,0,30.26,25.1,27.1357142857143,17.8685714285714,79.8914285714286,9.88,34.44,24.79,28.0828571428571,17.5728571428571,75.2085714285714,5.82,23.63,16.91,20.1942857142857,14.0428571428571,81.4385714285714,11.15
"243",2013,10,55,34,31,NA,NA,69,26.9944444444444,27.65,28.8642857142857,0,0,0,30.07,25.06,26.7528571428571,17.8085714285714,81.5657142857143,8.3,32.71,25.01,27.2685714285714,17.7771428571429,79.2542857142857,5.93,22.24,17.42,19.5714285714286,14.5828571428571,88.0457142857143,14.87
"244",2013,11,61,26,27,NA,NA,70.1904761904762,26.847619047619,28,28.7642857142857,0,0,2.7,30.12,25.02,26.9314285714286,17.6714285714286,79.97,4.27,33.28,25.09,27.7785714285714,17.5285714285714,75.9171428571429,4.23,22.96,17.35,19.4828571428571,14.7071428571429,89.4128571428571,19.93
"245",2013,12,58,43,32,NA,NA,71.9047619047619,27.2095238095238,27.95,29.0142857142857,0,0,0,29.95,24.75,26.8357142857143,17.8428571428571,81.2842857142857,13.88,32.68,24.57,27.5871428571429,17.5328571428571,76.8871428571429,12.25,21.99,17.3,19.4971428571429,14.73,89.3757142857143,16.48
"246",2013,13,73,34,27,NA,NA,73.25,27.4333333333333,28.4071428571429,29.1571428571429,0,0,0,30.81,25.61,27.26,18.2971428571429,81.27,18.02,33.82,24.83,27.9471428571429,17.92,76.9971428571429,23.95,23.02,16.27,19.8871428571429,14.7557142857143,87.2885714285714,27.01
"247",2013,14,80,45,37,NA,NA,69.3,27.7,28.7285714285714,30.15,0,0.1,0,31.42,25.82,27.9271428571429,18.2014285714286,77.9157142857143,15.81,34.86,24.77,28.4442857142857,18.3728571428571,76.6614285714286,5.67,23.75,17.64,20.3785714285714,14.7114285714286,84.5442857142857,22.48
"248",2013,15,76,64,40,87.5714285714286,NA,69.2222222222222,27.8047619047619,28.6285714285714,29.9,0,0,0,31.12,25.69,27.8342857142857,18.1057142857143,77.8485714285714,4.08,33.67,25.81,28.5814285714286,18.2042857142857,75.1757142857143,5.95,22.94,17.67,20.4028571428571,14.7485714285714,84.5,6.66
"249",2013,16,92,58,35,87.7619047619048,NA,71.1428571428571,28.0428571428571,28.6714285714286,29.5571428571429,0,1.6,0,30.91,24.94,27.5114285714286,18.5657142857143,81.2242857142857,46.24,32.32,24.41,27.7414285714286,18.5728571428571,80.24,44.48,23.12,17.68,20.1314285714286,14.8628571428571,86.5871428571429,49.73
"250",2013,17,100,58,41,86.0476190476191,NA,70.1052631578947,27.652380952381,28.4428571428571,29.1642857142857,0,0,0,29.82,25.05,27.0328571428571,18.0442857142857,81.3371428571429,6.77,31.01,24.55,27.08,18.1742857142857,81.7471428571429,3.92,22.42,17.46,19.4714285714286,14.2671428571429,86.88,10.42
"251",2013,18,81,57,26,82.4736842105263,NA,76.5789473684211,27.9428571428571,28.8166666666667,29.0285714285714,37.5,0.3,3.5,30.84,24.84,27.1214285714286,18.2385714285714,81.8528571428571,31.79,31.15,24.44,27.0828571428571,18.4714285714286,82.9357142857143,23.81,22.65,16.35,19.4514285714286,14.5271428571429,88.1657142857143,42.79
"252",2013,19,94,47,42,79.6190476190476,NA,75.3809523809524,28.3809523809524,28.775,28.8,4.8,11.5,33.4,30.94,25.22,27.6057142857143,18.1,79.0328571428571,31.95,31.77,24.61,27.3457142857143,18,79.9957142857143,31.54,22.58,17.19,19.5114285714286,14.4685714285714,87.7142857142857,69.89
"253",2013,20,82,45,44,82.8095238095238,NA,69.9047619047619,28.3809523809524,28.8785714285714,29.8571428571429,0,4.3,0,30.77,25.98,27.8814285714286,18.8157142857143,80.5457142857143,18.77,31.48,25.43,27.7528571428571,19.1228571428571,82.5185714285714,16.34,23.15,17.76,20.2657142857143,14.95,86.43,16.42
"254",2013,21,92,48,41,86.6666666666667,NA,76.9523809523809,27.9809523809524,28.3357142857143,28.9571428571429,38.4,22.2,18.2,30.23,24.53,26.9,19.0114285714286,86.11,67.74,30.44,24.19,26.5714285714286,18.9771428571429,87.59,90.47,22.9,17.59,19.8485714285714,15.0514285714286,89.1371428571429,75.37
"255",2013,22,108,47,37,86.2857142857143,NA,80.1764705882353,27.5142857142857,28.7142857142857,28.6,115.2,36.6,1.1,29.64,24.3,26.8728571428571,19.1285714285714,86.7471428571429,61.62,30.28,23.84,26.62,18.8942857142857,87.0442857142857,75.61,22.7,17.29,19.83,14.8314285714286,87.91,81.58
"256",2013,23,78,56,37,86.2857142857143,NA,74.2857142857143,28.6190476190476,30.0357142857143,29.3464285714286,0,0.7,10.8,31.05,25.11,27.99,19.9214285714286,84.5671428571429,11.22,31.05,24.43,27.55,19.9614285714286,86.9214285714286,23.87,23.71,17.84,20.5985714285714,14.7514285714286,83.26,12.47
"257",2013,24,89,51,37,85.3333333333333,NA,78.6666666666667,28.5277777777778,28.5357142857143,28.5714285714286,2.6,39.7,12.5,29.83,24.99,27.5885714285714,19.8128571428571,86.0371428571429,58.25,30.35,24.39,27.0085714285714,19.7628571428571,88.7285714285714,68.39,22.64,18.33,20.3771428571429,14.9514285714286,85.6928571428572,61.77
"258",2013,25,91,60,45,84.8095238095238,NA,74.5238095238095,28.6285714285714,29.78,29.7857142857143,0,10.5,3.1,29.76,25.69,27.7214285714286,19.6642857142857,84.6885714285714,9,30.67,24.88,27.4057142857143,19.8314285714286,87.0085714285714,17.45,23.36,18.56,20.7457142857143,14.9885714285714,83.9685714285714,20.7
"259",2013,26,88,47,33,85.5238095238095,NA,74.2380952380952,28.0095238095238,28.6583333333333,28.6714285714286,14.5,1.7,0,29.67,24.32,27.0285714285714,19.0714285714286,85.63,42.19,30.81,24.34,26.96,19.3271428571429,87.1528571428571,42.4,22.96,17.18,20.0071428571429,14.8114285714286,86.8885714285714,30.54
"260",2013,27,96,42,38,84.8095238095238,NA,70.7142857142857,28.2428571428571,29.0833333333333,29.2,26.4,13.4,14.3,29.81,24.91,27.1885714285714,18.9114285714286,84.2371428571429,35.73,30.11,24.29,26.7214285714286,19.0714285714286,87.2557142857143,50.48,22.66,17.33,19.82,14.38,85.3328571428571,35.16
"261",2013,28,105,63,36,85.8095238095238,NA,71.8095238095238,28.147619047619,29.0428571428571,29.45,0,28.4,0,29.99,25.59,27.4942857142857,19.4585714285714,85.0742857142857,29.76,30.16,23.93,27.0242857142857,19.6657142857143,88.2614285714286,44.34,22.55,15.37,19.9614285714286,14.2885714285714,83.6971428571429,20.74
"262",2013,29,90,61,44,85.8571428571429,NA,75.5238095238095,28.4761904761905,29.0928571428571,29.8214285714286,3.4,8,1.1,30.13,25.89,27.7757142857143,19.64,84.3071428571429,20.01,31.4,25.17,27.3414285714286,19.7928571428571,87.18,37.66,22.91,17.4,20.4228571428571,14.6657142857143,83.6242857142857,20.93
"263",2013,30,80,49,37,86.3809523809524,NA,72.8571428571429,28.1285714285714,28.8928571428571,30.2428571428571,9.4,2.8,0.4,30.13,25.91,27.7985714285714,19.2014285714286,82.3885714285714,28.02,30.56,25.08,27.4042857142857,19.76,86.7328571428571,35.33,23.15,18.24,20.3428571428571,14.5,83.2785714285714,14.56
"264",2013,31,85,46,34,87.95,NA,76.0476190476191,28.3,29.0642857142857,29.2892857142857,2.7,5.1,11.2,30.17,25.31,27.5071428571429,19.3942857142857,84.77,32.57,30.68,24.43,27.0971428571429,19.5642857142857,87.5314285714286,52.75,23.11,17.66,20.1571428571429,14.4485714285714,83.8657142857143,27.84
"265",2013,32,75,31,31,86.4,NA,75.9047619047619,27.9619047619048,28.7142857142857,29.4035714285714,0.6,48.4,7.7,30.28,23.94,27.3485714285714,18.8628571428571,83.1514285714286,39.3,31.26,23.08,26.9614285714286,19.0457142857143,85.9257142857143,62.08,23.7,17.7,20.2328571428571,14.6542857142857,84.7814285714286,38.45
"266",2013,33,68,43,34,86.85,NA,82.8571428571429,27.5714285714286,28.5904761904762,28.1,102.1,39.5,18.7,30.79,23.74,26.9914285714286,18.9385714285714,85.2614285714286,67.55,31.1,23.56,26.6142857142857,18.98,87.35,85.11,23.07,17.29,19.7157142857143,14.5385714285714,86.7985714285714,76.9
"267",2013,34,77,44,30,87.1904761904762,NA,80.0476190476191,28.1666666666667,28.8761904761905,28.7892857142857,9.7,17.4,11.6,29.75,25.23,27.1257142857143,19.3614285714286,86.4457142857143,44.26,29.87,23.87,26.5385714285714,19.2542857142857,88.8585714285714,74.86,22.63,17,19.9571428571429,14.6028571428571,85.7,39.51
"268",2013,35,62,37,35,85.7,NA,82.0476190476191,27.8611111111111,28.352380952381,28.1214285714286,7.4,60.9,7.9,29.92,24.79,27.0342857142857,19.1885714285714,86.2414285714286,50.59,30.32,23.89,26.5028571428571,19.0385714285714,88.22,77.07,22.87,16.81,19.6528571428571,14.5628571428571,87.2114285714286,68.13
"269",2013,36,82,39,32,86.1,NA,81.9047619047619,27.9095238095238,28.4190476190476,27.9714285714286,56.5,85.3,76.9,29.57,24.58,26.6628571428571,18.6814285714286,85.8657142857143,68.8,29.4,23.81,26.1457142857143,18.6528571428571,88.2957142857143,95.46,22.34,15.84,19.5485714285714,14.2714285714286,86.13,78.88
